"crossing_id","filename","time_diff","gpslatitude","lat_map","lat_gps_linked","lat_pscis","gpslongitude","lon_map","lon_gps_linked","lon_pscis","createdate","gps_extracted_time","ele","imagedescription","model","url","easting","northing"
"125175","inlet.JPG",4,NA,54.6103283830516,54.6103512123227,54.6103283830516,NA,-121.888731416133,-121.888863863423,-121.888731416133,2019-08-29 09:58:58,2019-08-29 09:58:54,765.96,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/inlet.JPG",571772,6051998
"125175","outlet.JPG",3,NA,54.6103283830516,54.6102690696716,54.6103283830516,NA,-121.888731416133,-121.888659680262,-121.888731416133,2019-08-29 10:24:12,2019-08-29 10:24:09,758.94,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/outlet.JPG",571772,6051998
"125175","road.JPG",1,NA,54.6103283830516,54.6103496197611,54.6103283830516,NA,-121.888731416133,-121.888851709664,-121.888731416133,2019-08-29 09:58:05,2019-08-29 09:58:04,767.77,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/road.JPG",571772,6051998
"125175","upstream.JPG",2,NA,54.6103283830516,54.6103555709124,54.6103283830516,NA,-121.888731416133,-121.888864533976,-121.888731416133,2019-08-29 09:58:41,2019-08-29 09:58:39,765.47,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/upstream.JPG",571772,6051998
"125179","barrel.JPG",1,NA,54.6180550400001,54.6179865393788,54.6180550400001,NA,-121.911193637061,-121.911221332848,-121.911193637061,2019-08-29 13:06:15,2019-08-29 13:06:14,776.37,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/barrel.JPG",570308,6052835
"125179","downstream.JPG",0,NA,54.6180550400001,54.6180650778115,54.6180550400001,NA,-121.911193637061,-121.911151427776,-121.911193637061,2019-08-29 13:03:44,2019-08-29 13:03:44,776.91,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream.JPG",570308,6052835
"125179","downstream1.JPG",1,54.6175277777778,54.6175277777778,54.617527378723,54.6180550400001,-121.913711111111,-121.913711111111,-121.913712350652,-121.911193637061,2019-08-29 13:51:55,2019-08-29 13:51:54,769.4,"","FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream1.JPG",570146.351338076,6052773.8180175
"125179","downstream2.JPG",4,54.6175361111111,54.6175361111111,54.6175350062549,54.6180550400001,-121.913708333333,-121.913708333333,-121.913703633472,-121.911193637061,2019-08-29 13:52:08,2019-08-29 13:52:04,768.19,"","FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream2.JPG",570146.51636985,6052774.7480018
"125179","downstream3.JPG",1,54.6171916666667,54.6171916666667,54.6171928569674,54.6180550400001,-121.914902777778,-121.914902777778,-121.914903167635,-121.911193637061,2019-08-29 14:04:45,2019-08-29 14:04:44,766.05,"","FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream3.JPG",570069.980827333,6052735.23156319
"125179","downstream4.JPG",4,54.6171111111111,54.6171111111111,54.6171214431524,54.6180550400001,-121.915047222222,-121.915047222222,-121.915013389662,-121.911193637061,2019-08-29 14:08:48,2019-08-29 14:08:44,766.04,"","FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream4.JPG",570060.792109786,6052726.12449498
"125179","downstream5.JPG",3,54.61675,54.61675,54.6219598129392,54.6180550400001,-121.915733333333,-121.915733333333,-121.909896070138,-121.911193637061,2019-08-29 14:12:12,2019-08-29 14:12:09,810.9,"","FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/downstream5.JPG",570017.108233385,6052685.26147697
"125179","inlet.JPG",1,NA,54.6180550400001,54.6180813387036,54.6180550400001,NA,-121.911193637061,-121.9111995399,-121.911193637061,2019-08-29 13:02:25,2019-08-29 13:02:24,778.61,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/inlet.JPG",570308,6052835
"125179","outlet.JPG",1,NA,54.6180550400001,54.6179865393788,54.6180550400001,NA,-121.911193637061,-121.911221332848,-121.911193637061,2019-08-29 13:06:15,2019-08-29 13:06:14,776.37,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/outlet.JPG",570308,6052835
"125179","road.JPG",3,NA,54.6180550400001,54.6180103439838,54.6180550400001,NA,-121.911193637061,-121.911143884063,-121.911193637061,2019-08-29 13:00:52,2019-08-29 13:00:49,773.36,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/road.JPG",570308,6052835
"125179","upstream.JPG",1,NA,54.6180550400001,54.618045212701,54.6180550400001,NA,-121.911193637061,-121.911063669249,-121.911193637061,2019-08-29 13:01:50,2019-08-29 13:01:49,777.31,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/upstream.JPG",570308,6052835
"125179","upstream1.JPG",2,54.6205444444444,54.6205444444444,54.6205457020551,54.6180550400001,-121.910513888889,-121.910513888889,-121.910518845543,-121.911193637061,2019-08-29 13:57:41,2019-08-29 13:57:39,800.52,"","iPhone 7 Plus","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125179/upstream1.JPG",570347.597218737,6053112.66482072
